Iteración,GD,Momentum,Nesterov,Adagrad,RMSprop,Adam
806,1.5100768150683726e-155,4.932852970889651e-36,1.6572520085679334e-114,0.8813011286742789,0.007499999000000045,1.3373209394298823e-35
807,9.664491616437586e-156,1.8899837423015382e-36,3.776491629598786e-115,0.8784921248024851,0.007499999000000047,9.367738777211724e-36
808,6.185274634520054e-156,4.58800172501137e-37,5.185674788451097e-119,0.875692613033726,0.007499999000000045,6.196461432703617e-36
809,3.958575766092835e-156,1.2168399972668443e-36,1.862069459503981e-115,0.8729025575104578,0.0074999990000000445,3.8661585858158006e-36
810,2.5334884902994143e-156,2.303835474770899e-36,4.370409410762404e-115,0.8701219225365859,0.007499999000000042,2.3474689899095874e-36
811,1.6214326337916253e-156,2.361425700157023e-36,4.818659287906376e-115,0.8673506725765716,0.0074999990000000375,1.5728770198057458e-36
812,1.0377168856266401e-156,1.8356520213993684e-36,3.3541060617561427e-115,0.8645887722545422,0.007499999000000033,1.4395033729038392e-36
813,6.641388068010497e-157,1.578541235720057e-36,1.4478279256950786e-115,0.8618361863534078,0.007499999000000031,1.8162746457835344e-36
814,4.2504883635267186e-157,1.4848972477557892e-36,2.604338728737146e-116,0.8590928798139846,0.00749999900000003,2.5543883849585656e-36
815,2.7203125526570995e-157,1.040283648455711e-36,8.217026978385942e-118,0.8563588177341233,0.007499999000000031,3.499582267978412e-36
816,1.7410000337005434e-157,4.429952351808594e-37,2.552475346950455e-116,0.8536339653678429,0.007499999000000033,4.504580492375159e-36
817,1.1142400215683478e-157,3.92393654782913e-37,4.9374288237274255e-116,0.8509182881244719,0.007499999000000037,5.440205781845227e-36
818,7.131136138037426e-158,9.729612628655364e-37,4.9603478000235815e-116,0.8482117515677929,0.007499999000000038,6.203958394352997e-36
819,4.563927128343952e-158,1.4224626565725757e-36,3.187852962551677e-116,0.8455143214151949,0.007499999000000042,6.72530185889183e-36
820,2.92091336214013e-158,1.1299486860276545e-36,1.2328120436073983e-116,0.8428259635368294,0.007499999000000044,6.967380745229348e-36
821,1.8693845517696836e-158,4.0880738429017035e-37,1.6173199663403327e-117,0.8401466439547737,0.007499999000000044,6.92535626733221e-36
822,1.1964061131325972e-158,2.394100108579212e-38,3.5400032622946467e-118,0.8374763288421988,0.007499999000000042,6.621923305732916e-36
823,7.656999124048622e-159,2.2910426720931292e-37,3.312474729742364e-117,0.8348149845225429,0.00749999900000004,6.100829932076639e-36
824,4.900479439391117e-159,5.918026682687631e-37,5.4664597274174066e-117,0.83216257746869,0.007499999000000038,5.4193419669640374e-36
825,3.136306841210315e-159,6.583273562777309e-37,5.032912400917914e-117,0.8295190743021553,0.007499999000000038,4.640585080262664e-36
826,2.0072363783746016e-159,4.568488602416984e-37,2.981141013997786e-117,0.8268844417922733,0.007499999000000038,3.826576438189107e-36
827,1.284631282159745e-159,2.817992597961273e-37,1.018424233658878e-117,0.8242586468553943,0.007499999000000038,3.0325588517804e-36
828,8.221640205822368e-160,2.4448445970471172e-37,8.455758759219256e-119,0.8216416565540843,0.007499999000000038,2.3030096905639817e-36
829,5.2618497317263156e-160,2.273129949873714e-37,8.09999396272915e-119,0.81903343809633,0.007499999000000038,1.6694507332329437e-36
830,3.367583828304842e-160,1.6269503706601878e-37,4.121212334871847e-118,0.8164339588347501,0.007499999000000038,1.1499646220270341e-36
831,2.155253650115099e-160,1.4004335761867497e-37,5.942465013236933e-118,0.8138431862658113,0.007499999000000038,7.501512861914371e-37
832,1.3793623360736634e-160,2.196829611369041e-37,5.034076221598358e-118,0.8112610880290484,0.007499999000000038,4.651463556307377e-37
